id,affiliateid,sourceid,clientid,link,product,clicks,actions,conversions,leads,impressions,revenue,actioncost,networkcost,totalcost,costperclick,clickthroughrate,conversionrate,earningsperhundredclicks,returnofinvestment,costperaction,actiondate
282724,1,1,6,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282740,36,1,6,www.texasroundpen.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282756,800,1,20,www.charlesworthaffiliate.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10:56.4
282772,42,1,20,www.couponcause.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282788,224,1,12,www.media.net,,32,32,1,0,32,80.66,0.56,3.6,18,0.56,0,3.13,56.25,3.48,0.56,10:56.4
282804,229,1,12,thesleepjudge.com,,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,10:56.4
282820,232,1,12,www.stopsnoringguard.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
282836,240,1,12,www.mywaynetwork.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
282852,243,1,12,www.sleep-apnea-guide.com,,1,1,1,0,1,66.46,13.29,2.66,13.29,13.29,0,100,1329,4,13.29,10:56.4
282868,228,1,12,www.snorelab.com,,1,1,1,0,1,6.5,0.97,0.2,0.97,0.97,0,100,97,5.7,0.97,10:56.4
282884,241,1,12,savvyshopworld.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282900,227,1,12,www.gobarking.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282916,239,1,12,tiegmedia.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282932,22,1,7,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
282948,17,1,7,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278848,328,1,15,www.diydoggrooming.com,,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10:56.4
278864,30,1,15,knoji.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
278880,331,1,15,couponology.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
278896,123,1,15,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278912,67,1,15,www.FoundGreatDeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278928,5,1,15,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278944,12,1,13,skimlinks.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10:56.4
278960,18,1,13,www.ebates.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
278976,24,1,13,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278992,310,1,13,www.thepointsguy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279008,155,1,14,www.wickfire.com,,49,49,0,0,49,0,0,0,0,0,0,0,0,0,0,10:56.4
279024,19,1,14,offers.com,,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,10:56.4
279040,30,1,14,knoji.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
279056,135,1,14,www.sleepcupid.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279072,317,1,14,www.consumersadvocate.org,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279088,134,1,14,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279104,24,1,14,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279120,25,1,14,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279136,1,1,14,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279152,192,1,14,mattressesinboxes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279168,658,1,14,themattressbuyerguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279184,23,1,20,www.thecouponscoop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279200,6,1,20,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279208,571,1,16,nymag.com,,28,28,1,0,28,115.6,0.83,4.62,23.12,0.83,0,3.57,82.57,4,0.83,10:56.4
279224,18,1,16,www.ebates.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
279240,16,1,16,www.retailmenot.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279256,134,1,16,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279272,26,1,16,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279288,6,1,16,yieldkit.com,,1,1,1,0,1,68,8.16,1.63,8.16,8.16,0,100,816,7.33,8.16,10:56.4
279304,747,1,16,www.couponhipe.com,,1,1,1,0,1,68,8.16,1.63,8.16,8.16,0,100,816,7.33,8.16,10:56.4
279320,517,1,20,wativ.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279340,16,1,5,www.retailmenot.com,,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,10:56.4
279356,25,1,5,www.rebatesme.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279372,125,1,5,www.promocodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279388,30,1,5,knoji.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279404,808,1,5,www.couponslake.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279420,1,1,5,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279436,16,1,17,www.retailmenot.com,,13,13,1,0,13,440,0.68,1.76,8.8,0.68,0,7.69,67.69,49,0.68,10:56.4
279452,12,1,17,skimlinks.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279468,22,1,17,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279484,45,1,17,www.extrabux.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279500,26,1,17,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279516,140,1,17,us.mattress.zone,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279532,1,1,17,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279556,22,1,2,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279572,134,1,2,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279588,26,1,2,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279604,444,1,4,www.cybba.com,,23,23,0,0,23,0,0,0,0,0,0,0,0,0,0,10:56.4
279620,17,1,4,slickdeals.net/,,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,10:56.4
279636,22,1,4,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279652,2,1,4,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279668,439,1,4,www.financeabc.net,,2,2,1,1,2,0,6,2.4,12,6,0,50,600,-1,6,10:56.4
278836,16,1,15,www.retailmenot.com,,13,13,1,0,13,30,0.14,0.36,1.8,0.14,0,7.69,13.85,15.67,0.14,10:56.4
278852,19,1,15,offers.com,,9,9,1,0,9,85.95,0.08,0.14,0.69,0.08,0,11.11,7.67,123.57,0.08,10:56.4
278868,21,1,15,coupons.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
278884,2,1,15,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
278900,65,1,15,www.freeshipping.org,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278916,25,1,15,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278932,337,1,15,www.upcitemdb.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278940,111,1,18,ireadlabelsforyou.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
278948,5,1,13,www.anycodes.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10:56.4
278964,2,1,13,digidip.net,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
278980,4,1,13,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
278996,311,1,13,thewirecutter.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279012,313,1,14,www.autoprofitincome,,37,37,0,0,37,0,0,0,0,0,0,0,0,0,0,10:56.4
279028,16,1,14,www.retailmenot.com,,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,10:56.4
279044,2,1,14,digidip.net,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
279060,197,1,14,www.dealcatcher.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279076,114,1,14,www.trafficpointltd.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279092,138,1,14,www.newspapergrl.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279108,26,1,14,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279124,159,1,14,www.mattress-guides.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279140,165,1,14,bestslumber.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279156,167,1,14,www.citrussleep.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279172,151,1,14,tuck.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279188,1,1,20,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279204,1,1,20,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279212,12,1,16,skimlinks.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
279228,30,1,16,knoji.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279244,4,1,16,www.viglink.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279260,125,1,16,www.promocodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279276,511,1,16,www.rewardstyle.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279292,8,1,16,www.brandreward.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279308,12,1,20,skimlinks.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279324,1,1,20,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279328,17,1,5,slickdeals.net/,,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,10:56.4
279344,197,1,5,www.dealcatcher.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279360,6,1,5,yieldkit.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279376,512,1,5,the-shopeasy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279392,154,1,5,www.coupontopay.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279408,73,1,5,richardsonlinedeals.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279424,5,1,5,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279440,593,1,17,www.mybestmattress.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
279456,30,1,17,knoji.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
279472,517,1,17,wativ.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279488,125,1,17,www.promocodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279504,49,1,17,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279520,6,1,17,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279536,150,1,17,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279560,23,1,2,www.thecouponscoop.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279576,123,1,2,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279592,21,1,2,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279608,441,1,4,thedailyfeelgoodfactor.com/,,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0,10:56.4
279624,442,1,4,fitnessfornonathletes.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
282964,18,1,7,www.ebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282980,20,1,7,www.joinhoney.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
282996,39,1,16,www.groupon.com,,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,10:56.4
283012,22,1,16,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
283028,574,1,16,www.adgoal.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
283044,26,1,16,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283060,1,1,16,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283088,16,1,9,www.retailmenot.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
283104,22,1,9,www.savings.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
283120,6,1,9,yieldkit.com,,3,3,1,0,3,1149,7.66,4.6,22.98,7.66,0,33.33,766,49,7.66,10:56.4
283136,18,1,9,www.ebates.com,,2,2,1,0,2,649,12.98,5.19,25.96,12.98,0,50,1298,24,12.98,10:56.4
283152,145,1,9,www.matracos.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283168,128,1,9,www.debraslist.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283184,26,1,9,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283200,25,1,9,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283216,130,1,9,gentlenursery.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283232,5,1,9,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283248,173,1,9,www.couponskeeper.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283264,39,1,11,www.groupon.com,,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10:56.4
283280,196,1,11,www.goodbed.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
283296,22,1,11,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
283312,207,1,11,TryMattress.Net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283328,25,1,11,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283344,1,1,11,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283360,217,1,11,www.honestmattressreviews.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283376,5,1,13,www.anycodes.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
283392,2,1,13,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
283408,4,1,13,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283424,327,1,5,www.goodsearch.com/goodshop.aspx,,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,10:56.4
283440,16,1,5,www.retailmenot.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10:56.4
283456,197,1,5,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283472,513,1,5,www.pasinteriors.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283488,49,1,5,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283504,6,1,5,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283520,524,1,5,www.truecoupon.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283536,39,1,8,www.groupon.com,,14,14,0,0,14,0,0,0,0,0,0,0,0,0,0,10:56.4
283552,22,1,8,www.savings.com,,5,5,1,0,5,26.99,0.22,0.22,1.08,0.22,0,20,21.6,23.99,0.22,10:56.4
283568,30,1,8,knoji.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
283584,48,1,8,www.pet-quest.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
283600,54,1,8,www.discountcodez.com/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
283616,52,1,8,puzzlebraingames.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283632,5,1,8,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283648,56,1,8,www.dealmecoupon.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283664,155,1,14,www.wickfire.com,,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,10:56.4
283680,18,1,14,www.ebates.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,10:56.4
283696,138,1,14,www.newspapergrl.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
283712,23,1,14,www.thecouponscoop.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
283728,197,1,14,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283744,4,1,14,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283760,159,1,14,www.mattress-guides.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283776,192,1,14,mattressesinboxes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283792,135,1,14,www.sleepcupid.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10:56.4
283808,327,1,15,www.goodsearch.com/goodshop.aspx,,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,10:56.4
283824,8,1,15,www.brandreward.com/,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
283840,17,1,15,slickdeals.net/,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
283856,123,1,15,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283872,4,1,15,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283888,334,1,15,dachshundrescuelist.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283904,341,1,15,www.LovinMyPup.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283920,337,1,15,www.upcitemdb.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
283936,440,1,4,www.thefitnesskey.com,,18,18,0,0,18,0,0,0,0,0,0,0,0,0,0,10:56.4
283952,441,1,4,thedailyfeelgoodfactor.com/,,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,10:56.4
283968,5,1,4,www.anycodes.com,,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,10:56.4
283984,6,1,4,yieldkit.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
284000,444,1,4,www.cybba.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284016,456,1,4,www.insidetechno.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284032,242,1,4,travellingourpassion.blogspot.com/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284048,4,1,4,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284064,451,1,4,www.sheismedia.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284080,498,1,4,www.beautybites.org/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284096,466,1,4,ninasadvice.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284112,507,1,5,www.siteplug.com,,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,10:56.4
284128,5,1,5,www.anycodes.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
284144,197,1,5,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284160,4,1,5,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284176,49,1,5,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284192,147,1,5,givingassistant.org,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284208,510,1,5,www.couponcodes2save.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284228,16,1,15,www.retailmenot.com,,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,10:56.4
284244,22,1,15,www.savings.com,,3,3,1,0,3,96.93,1.94,1.16,5.82,1.94,0,33.33,194,15.65,1.94,10:56.4
284260,330,1,15,brittanygrooming.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284276,24,1,15,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284292,1,1,15,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284308,12,1,3,skimlinks.com,,89,89,0,0,89,0,0,0,0,0,0,0,0,0,0,10:56.4
284324,6,1,3,yieldkit.com,,23,23,0,0,23,0,0,0,0,0,0,0,0,0,0,10:56.4
284340,362,1,3,www.soldesflottantes.com,,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,10:56.4
284356,39,1,3,www.groupon.com,,4,4,2,0,4,159.1,5.96,4.77,23.86,5.96,0,50,596.5,5.67,5.96,10:56.4
284372,30,1,3,knoji.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284388,371,1,3,www.dailybargains.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284404,373,1,3,www.cybercareercoach.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284420,5,1,3,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284436,391,1,3,www.couponsperks.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284456,529,1,6,suzyquilts.com,,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,10:56.4
284472,532,1,6,www.reachdynamics.com,,6,6,1,0,6,55.24,0.92,1.1,5.52,0.92,0,16.67,92,9.01,0.92,10:56.4
284488,12,1,6,skimlinks.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
284504,22,1,6,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284520,539,1,6,poweredbyquilting.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
284536,24,1,6,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284552,155,1,6,www.wickfire.com,,1,1,1,0,1,135.99,20.4,4.08,20.4,20.4,0,100,2040,5.67,20.4,10:56.4
284568,537,1,6,www.diaryofaquilter.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284584,1,1,6,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284600,553,1,6,prettypiney.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
284616,18,1,7,www.ebates.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10:56.4
284632,2,1,7,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279640,6,1,4,yieldkit.com,,3,3,1,1,3,0,4,2.4,12,4,0,33.33,400,-1,4,10:56.4
279656,453,1,4,schimiggy.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279672,134,1,4,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279688,24,1,4,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279704,21,1,4,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279720,20,1,4,www.joinhoney.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279736,459,1,4,www.thoughtsinthebreeze.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279752,744,1,4,arsaanet.scienceontheweb.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279768,17,1,6,slickdeals.net/,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,10:56.4
279784,30,1,6,knoji.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
279800,22,1,6,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279816,546,1,6,mimigstyle.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279832,123,1,6,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279848,26,1,6,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279864,73,1,6,richardsonlinedeals.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279880,6,1,6,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279896,530,1,6,phoebemoon.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279912,20,1,7,www.joinhoney.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,10:56.4
279928,16,1,7,www.retailmenot.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279944,2,1,7,digidip.net,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,10:56.4
279960,24,1,7,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
279976,1,1,7,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,10:56.4
